
Section	Id	Action
Main	39321	Set default mouse modifier action for "MIDI note edge left drag" to "Move note edge" (factory default)
Main	39322	Set default mouse modifier action for "MIDI note edge left drag" to "Move note edge ignoring snap"
Main	39323	Set default mouse modifier action for "MIDI note edge left drag" to "Stretch notes"
Main	39324	Set default mouse modifier action for "MIDI note edge left drag" to "Stretch notes ignoring snap"
Main	39325	Set default mouse modifier action for "MIDI note edge left drag" to "Move note edge ignoring selection"
Main	39326	Set default mouse modifier action for "MIDI note edge left drag" to "Move note edge ignoring snap and selection"
Main	39352	Set default mouse modifier action for "MIDI CC lane left click/drag" to "No action"
Main	39353	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Draw/edit CC events ignoring selection"
Main	39354	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Edit selected CC events if any, otherwise draw/edit" (factory default)
Main	39355	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Delete CC events"
Main	39356	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Linear ramp CC events ignoring selection"
Main	39357	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Linear ramp CC events"
Main	39358	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Draw/edit CC events ignoring snap and selection"
Main	39359	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Edit CC events ignoring selection"
Main	39360	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Edit selected CC events if any, otherwise draw/edit ignoring snap"
Main	39361	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Marquee select CC"
Main	39362	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Marquee toggle CC selection"
Main	39363	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Marquee add to CC selection"
Main	39364	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Marquee select CC and time"
Main	39365	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Marquee select CC and time ignoring snap"
Main	39366	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Select time"
Main	39367	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Select time ignoring snap"
Main	39368	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Edit CC events"
Main	39369	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Insert CC event"
Main	39370	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Insert CC event ignoring snap"
Main	39371	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Reset CC events to default"
Main	39372	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Set new default value for CC events"
Main	39373	Set default mouse modifier action for "MIDI CC lane left click/drag" to "Deselect events"
Main	39384	Set default mouse modifier action for "MIDI CC event left click/drag" to "No action"
Main	39385	Set default mouse modifier action for "MIDI CC event left click/drag" to "Move CC event" (factory default)
Main	39386	Set default mouse modifier action for "MIDI CC event left click/drag" to "Move CC event ignoring snap"
Main	39387	Set default mouse modifier action for "MIDI CC event left click/drag" to "Delete CC events"
Main	39388	Set default mouse modifier action for "MIDI CC event left click/drag" to "Move CC event on one axis only"
Main	39389	Set default mouse modifier action for "MIDI CC event left click/drag" to "Move CC event on one axis only ignoring snap"
Main	39390	Set default mouse modifier action for "MIDI CC event left click/drag" to "Copy CC event"
Main	39391	Set default mouse modifier action for "MIDI CC event left click/drag" to "Copy CC event ignoring snap"
Main	39392	Set default mouse modifier action for "MIDI CC event left click/drag" to "Move CC horizontally"
Main	39393	Set default mouse modifier action for "MIDI CC event left click/drag" to "Move CC horizontally ignoring snap"
Main	39394	Set default mouse modifier action for "MIDI CC event left click/drag" to "Move CC vertically"
Main	39395	Set default mouse modifier action for "MIDI CC event left click/drag" to "Marquee select CC"
Main	39396	Set default mouse modifier action for "MIDI CC event left click/drag" to "Marquee toggle CC selection"
Main	39397	Set default mouse modifier action for "MIDI CC event left click/drag" to "Marquee add to CC selection"
Main	39398	Set default mouse modifier action for "MIDI CC event left click/drag" to "Marquee select CC and time"
Main	39399	Set default mouse modifier action for "MIDI CC event left click/drag" to "Marquee select CC and time ignoring snap"
Main	39400	Set default mouse modifier action for "MIDI CC event left click/drag" to "Select time"
Main	39401	Set default mouse modifier action for "MIDI CC event left click/drag" to "Select time ignoring snap"
Main	39402	Set default mouse modifier action for "MIDI CC event left click/drag" to "Draw/edit CC events ignoring selection"
Main	39403	Set default mouse modifier action for "MIDI CC event left click/drag" to "Linear ramp CC events ignoring selection"
Main	39404	Set default mouse modifier action for "MIDI CC event left click/drag" to "Draw/edit CC events ignoring snap and selection"
Main	39405	Set default mouse modifier action for "MIDI CC event left click/drag" to "Edit selected CC events if any, otherwise draw/edit"
Main	39406	Set default mouse modifier action for "MIDI CC event left click/drag" to "Edit selected CC events if any, otherwise draw/edit ignoring snap"
Main	39407	Set default mouse modifier action for "MIDI CC event left click/drag" to "Edit CC events ignoring selection"
Main	39408	Set default mouse modifier action for "MIDI CC event left click/drag" to "Edit CC events"
Main	39409	Set default mouse modifier action for "MIDI CC event left click/drag" to "Linear ramp CC events"
Main	39410	Set default mouse modifier action for "MIDI CC event left click/drag" to "Reset CC events to default"
Main	39411	Set default mouse modifier action for "MIDI CC event left click/drag" to "Set new default value for CC events"
Main	39416	Set default mouse modifier action for "MIDI ruler left drag" to "No action"
Main	39417	Set default mouse modifier action for "MIDI ruler left drag" to "Edit loop point (ruler) or time selection (piano roll)" (factory default)
Main	39418	Set default mouse modifier action for "MIDI ruler left drag" to "Edit loop point (ruler) or time selection (piano roll) ignoring snap"
Main	39419	Set default mouse modifier action for "MIDI ruler left drag" to "Move loop points (ruler) or time selection (piano roll)"
Main	39420	Set default mouse modifier action for "MIDI ruler left drag" to "Move loop points (ruler) or time selection (piano roll) ignoring snap"
Main	39421	Set default mouse modifier action for "MIDI ruler left drag" to "Edit loop point and time selection together"
Main	39422	Set default mouse modifier action for "MIDI ruler left drag" to "Edit loop point and time selection together ignoring snap"
Main	39423	Set default mouse modifier action for "MIDI ruler left drag" to "Move loop points and time selection together"
Main	39424	Set default mouse modifier action for "MIDI ruler left drag" to "Move loop points and time selection together ignoring snap"
Main	39448	Set default mouse modifier action for "MIDI editor right drag" to "No action"
Main	39449	Set default mouse modifier action for "MIDI editor right drag" to "Marquee select notes/CC" (factory default)
Main	39450	Set default mouse modifier action for "MIDI editor right drag" to "Marquee select notes/CC and time"
Main	39451	Set default mouse modifier action for "MIDI editor right drag" to "Marquee select notes/CC and time ignoring snap"
Main	39452	Set default mouse modifier action for "MIDI editor right drag" to "Select time"
Main	39453	Set default mouse modifier action for "MIDI editor right drag" to "Select time ignoring snap"
Main	39454	Set default mouse modifier action for "MIDI editor right drag" to "Delete notes/CC"
Main	39455	Set default mouse modifier action for "MIDI editor right drag" to "Marquee toggle note/CC selection"
Main	39456	Set default mouse modifier action for "MIDI editor right drag" to "Marquee add to notes/CC selection"
Main	39457	Set default mouse modifier action for "MIDI editor right drag" to "Hand scroll"
Main	39458	Set default mouse modifier action for "MIDI editor right drag" to "Delete notes/CC immediately (suppress right-click context menu)"
Main	39459	Set default mouse modifier action for "MIDI editor right drag" to "Select notes touched while dragging"
Main	39460	Set default mouse modifier action for "MIDI editor right drag" to "Toggle selection for notes touched while dragging"
Main	39480	Set default mouse modifier action for "MIDI piano roll left drag" to "No action"
Main	39481	Set default mouse modifier action for "MIDI piano roll left drag" to "Insert note, drag to extend or change pitch" (factory default)
Main	39482	Set default mouse modifier action for "MIDI piano roll left drag" to "Insert note ignoring snap, drag to extend or change pitch"
